3.00404 4.02736 2.77541 3.54123 0.512173 1.01127 0.609719 1.0107 -0.322117 0.451713 -3.2217 3.90239 
4.10845 4.31048 3.81503 3.50274 0.97204 1.0954 1.00765 0.953884 0.402081 0.575764 0.349574 -2.79992 
1.98773 3.60641 3.52563 3.53214 0.22008 0.751579 0.963074 0.950972 -1.39894 0.0716441 -0.0705962 -15.5131 
1.23819 5.22778 2.93686 3.46372 0.0488105 2.18572 0.566662 0.991419 -6.63183 3.7232 -4.36905 1.41084 
3.42055 2.55466 3.56936 3.4252 0.661863 0.379904 1.17581 0.954311 -0.04996 -0.74963 3.0133 -0.226419 
1.17483 2.35103 3.96338 3.4829 0.0355923 0.356876 1.025 1.01935 -9.06668 -2.51562 0.591161 -0.54236 
3.07873 3.43377 3.51176 3.36223 0.53742 1.52256 1.50346 0.918693 -0.271051 -3.9206 159.432 -0.569763 
1.22584 4.87614 3.91944 3.58065 0.0462205 1.58395 1.51183 1.04827 -6.99979 1.45152 14.74 -0.282532 
2.56774 3.02133 3.13048 3.56402 0.376219 0.568504 0.840724 1.03452 -0.663426 -0.462628 -8.00486 -22.8574 
3.24088 2.03994 3.60164 3.51864 0.594526 0.242518 0.900204 1.01851 -0.164265 -1.86167 -2.03179 -0.206829 
5.88486 3.41987 2.85595 3.4238 3.77103 0.814219 0.752865 0.949808 13.7984 -0.111328 0.208226 0.116476 
1.49618 2.73318 3.80897 3.5669 0.104512 0.438723 1.08381 1.03783 -3.103 -0.603697 0.412833 -11.3104 
1.75235 3.54011 3.51273 3.39721 0.163072 1.12062 0.834399 0.947368 -1.95547 0.156666 0.0850771 -1.8655 
4.99008 3.2147 2.56643 3.60261 1.59956 0.706539 0.422747 1.02622 1.35849 -0.39792 -1.39899 0.224824 
2.69175 2.72553 3.67735 3.46076 0.413017 0.544856 1.11711 0.968405 -0.556528 -3.62102 0.212512 -4.07233 
3.52816 5.28937 3.06215 3.46931 0.704474 2.09302 0.72149 1.03363 0.017694 2.82266 -1.31821 3.18125 
4.93502 4.39406 3.10228 3.30923 1.54648 1.2267 0.651912 0.855878 1.26443 0.810468 -1.86918 -0.335978 
1.15043 5.6007 2.9723 3.68213 0.0305482 2.63814 0.577045 1.16625 -10.5483 4.88906 -0.54893 0.870139 
2.93832 2.07747 2.88725 3.25686 0.490473 0.274895 0.634143 0.883595 -0.368336 -8.25692 -5.45855 -8.31869 
4.20817 3.93658 3.06007 3.78969 1.0262 0.953226 0.684409 1.1814 0.476853 0.358526 -1.40042 -0.886252 
1.48668 2.57266 3.39122 3.50608 0.102405 0.424017 0.717293 1.00545 -3.16765 -1.35223 -0.0498171 -3.89722 
5.15587 1.72322 3.88813 3.68158 1.77889 0.158098 1.08319 1.063 1.70523 -2.37483 0.594414 0.448685 
3.37115 3.35905 3.11507 3.54851 0.642892 0.656601 0.693514 1.02026 -0.0811353 -0.0982761 -3.13253 0.0596968 
1.07997 2.88186 3.46039 3.71791 0.016124 0.608913 0.885173 1.22147 -19.8842 -1.87282 -1.67377 1.36597 
4.59554 3.81584 3.75685 3.56791 1.26978 1.08005 1.38554 1.08712 0.822562 0.503891 7.4461 1.09094 
2.97286 3.55453 3.18328 3.6776 0.501819 0.720352 0.949834 1.14166 -0.34388 0.0351204 -0.0969594 1.38366 
4.04155 3.93535 3.61416 3.83073 0.937282 0.897998 0.89452 1.18651 0.354033 0.294629 0.0508381 0.455993 
3.73735 2.41581 3.42536 3.61856 0.792902 0.335494 0.851347 1.0633 0.150248 -0.847129 -0.576316 1.23466 
1.17243 2.38443 2.89364 3.6726 0.0350954 0.342478 0.530655 1.09282 -9.19379 -1.20257 -0.73538 0.526834 
5.90196 4.88919 3.89832 3.33391 3.93181 1.52046 1.09206 0.955005 16.213 1.2383 0.147287 1.82019 
1.94733 3.76101 3.35829 3.39939 0.210062 1.04831 0.689654 0.950244 -1.47678 0.419695 -0.14326 -2.59353 
2.62963 2.53556 3.56212 3.72615 0.394415 0.401102 0.798706 1.13398 -0.608808 -1.18942 -0.397637 0.788263 
2.84788 3.2794 3.7067 3.25438 0.461363 0.634048 0.954625 0.81248 -0.43432 -0.162374 -0.636489 -0.753165 
2.95414 5.03294 3.45688 3.69204 0.495653 1.93812 0.779608 1.07967 -0.357089 2.75459 -0.00543405 0.890015 
5.08219 4.79088 3.88168 3.65202 1.6952 1.42515 1.14383 1.15988 1.53745 1.06718 0.27463 1.10429 
4.68562 2.3979 4.4372 3.58545 1.33607 0.336943 1.73766 1.09539 0.922199 -0.975843 3.92735 1.27745 
4.77782 5.09536 3.15601 3.80948 1.4088 1.98253 0.749111 1.13503 1.03559 2.83688 -0.634262 -28.0073 
1.26936 2.87708 3.58872 3.44813 0.0553771 0.486973 0.928991 0.92814 -5.85214 -0.479139 0.615197 -0.140895 
5.38593 3.2781 2.86578 3.58576 2.09709 0.735235 0.549707 1.09127 2.46191 -0.301959 -0.800445 -0.214584 
3.6669 3.27329 3.20424 3.40917 0.76224 1.17867 0.655597 0.921068 0.105253 -34.4828 -0.402899 -0.130521 
3.15878 3.11916 3.02628 3.55001 0.565204 0.558514 0.774549 1.01667 -0.217741 -0.256417 -0.602505 -0.211197 
1.08151 3.79057 2.55186 3.50878 0.0164365 1.5778 0.41877 0.932107 -19.5086 2.22142 -2.13319 -0.29805 
1.63057 3.80043 2.66114 3.4159 0.134806 0.822846 0.577505 0.860161 -2.3905 0.192306 -4.3574 0.203174 
4.33044 3.59875 3.56839 3.35494 1.09688 0.812347 0.89787 0.836907 0.574927 0.088528 -0.374948 -0.0467231 
4.6222 4.11435 3.6095 3.43961 1.28895 1.43154 0.970843 0.978101 0.851047 1.52639 -0.125074 0.350779 
2.31243 5.28992 3.01227 3.2068 0.304471 2.03439 0.757595 0.799623 -0.924469 2.49215 -1.65732 -0.729682 
3.26449 2.83775 3.42163 3.46139 0.603119 0.468197 1.30381 0.919401 -0.149067 -0.486373 -7.62602 -7.83285 
2.64015 1.71031 3.66986 3.44953 0.397543 0.1533 1.26733 1.05003 -0.599779 -2.10223 -0.204605 1.61869 
1.9012 2.34442 3.48671 3.35677 0.198744 0.326949 0.846443 0.905559 -1.57312 -1.17471 0.0132792 -6.25295 
1.15303 1.74737 3.96105 3.47885 0.0310837 0.177051 1.34666 0.888445 -10.3683 -63.2855 2.27328 0.0500551 
5.39816 1.40523 3.82252 3.51223 2.1172 0.0865073 1.08538 0.938539 2.5172 -7.93557 0.806339 -1.21087 
3.27453 2.5116 3.4843 3.37558 0.606798 0.44045 0.967744 0.934056 -0.142621 -4.64204 0.447867 2.34759 
3.55375 2.59999 2.58031 3.50144 0.714882 0.385733 0.463497 1.08668 0.0337862 -0.635216 -1.1726 1.15466 
3.39647 1.88899 3.83358 3.58265 0.652569 0.211499 0.957846 1.08718 -0.0651427 -5.10122 0.27418 -0.100855 
3.77299 3.53676 3.87665 3.25156 0.808777 2.38843 1.19886 0.840977 0.173225 11.6414 0.960228 -0.964688 
1.42103 1.65224 3.30047 3.51163 0.0879638 0.139779 0.853189 1.01388 -3.69154 -2.30206 0.112278 -1.53423 
4.14133 5.56017 3.45257 3.29968 0.989575 2.73968 1.00027 0.831662 0.426284 6.61833 -1.30918 -4.73174 
4.04438 1.74673 3.36643 3.39521 0.93873 0.173821 1.18836 0.920864 0.356038 -9.26094 -2.87391 2.75072 
3.12496 4.16073 3.53203 3.3354 0.553373 1.96859 0.996493 0.901135 -0.240102 5.38127 -0.0355818 3.49642 
3.7484 3.01109 3.35359 3.72066 0.797799 0.533508 0.809778 1.23464 0.157357 -0.368164 -1.13083 3.23618 
5.50107 4.92818 2.42344 3.42104 2.30473 3.41203 0.352607 0.959247 3.08473 62.4986 -3.57974 -3.37862 
5.30955 4.10449 2.82388 3.4819 1.97985 1.11186 0.584215 0.937322 2.15864 0.62475 -2.7197 -0.368483 
2.84762 3.39912 3.84656 3.5043 0.461281 0.976398 1.06485 0.998076 -0.434514 -0.350625 -0.0970761 0.320717 
5.9557 3.4777 3.18117 3.66687 4.72613 0.68781 0.838452 1.07929 35.9146 -0.0142623 -0.142764 1.6782 
4.85745 4.06497 3.38088 3.49216 1.47617 0.95452 0.911549 0.987783 1.14504 0.377218 -0.53141 18.6574 
3.86747 5.17481 3.49399 3.41664 0.852129 1.80262 0.873356 0.949155 0.235081 1.75671 -1.44258 -0.470553 
1.37698 2.77497 3.84499 3.37075 0.0783907 0.524177 1.43136 0.884352 -4.14254 -1.37328 1.10969 -0.540922 
3.3944 4.58909 3.46042 3.57103 0.651774 1.26967 0.916636 1.03199 -0.0664501 0.825382 -0.130899 0.283527 
4.08352 2.86764 3.50772 3.64379 0.95895 0.526286 1.12515 1.12299 0.384002 -0.744152 0.978771 0.888948 
2.62434 4.92568 3.55776 3.48874 0.392848 2.15216 1.1269 1.00039 -0.613369 4.81229 0.375609 -8.04318 
4.96266 1.39141 3.86074 3.48891 1.57278 0.0817459 1.0502 1.00638 1.31059 -4.26021 0.217209 -0.145307 
5.96163 2.70561 3.02274 3.56787 4.86987 0.437928 1.07971 1.05653 41.4691 -0.69252 0.241758 1.92364 
3.87415 4.90728 4.33535 3.42976 0.855267 1.58585 1.39309 0.970638 0.239515 1.41949 1.29029 1.01011 
2.71316 4.12903 3.64747 3.38396 0.419512 1.0024 0.930782 0.954234 -0.539035 0.444157 -0.0694968 0.243563 
3.24458 1.94664 3.38073 3.60074 0.595867 0.210714 0.772599 1.10317 -0.16188 -1.52991 -6.9949 -0.194525 
2.31211 2.61227 3.77882 3.34508 0.304382 0.450571 1.17536 1.02139 -0.92485 -1.59195 0.924064 3.10062 
1.70919 2.79323 3.77951 3.50703 0.152962 0.552464 1.14373 1.03948 -2.09364 -1.82623 0.959436 1.60158 
1.52466 1.61455 4.01842 3.17346 0.110856 0.133909 1.29516 0.81029 -2.92278 -3.46858 1.97782 -1.88182 
2.70913 3.50758 4.20969 3.68488 0.418284 1.81635 1.28355 1.04856 -0.542312 0.585754 1.45922 0.361886 
2.01126 3.53395 3.59449 3.92465 0.225962 1.20136 1.33592 1.26981 -1.35611 0.18949 3.11692 1.68802 
2.88308 2.24751 3.27646 3.45318 0.472594 0.287023 0.915558 1.01302 -0.408276 -1.00321 -0.0364776 0.355268 
1.73115 2.49191 2.96127 3.59228 0.158094 0.35512 0.629855 1.05316 -2.02144 -0.74267 -0.401926 -0.73168 
5.12996 2.25375 4.15746 3.41774 1.74866 0.344274 1.22094 0.977023 1.64333 -20.6531 0.967303 -0.675686 
2.65869 4.1913 4.21298 3.5081 0.403074 1.01694 1.29068 0.916332 -0.584054 0.464068 0.973159 -6.02055 
1.52091 1.77106 3.41757 3.54802 0.110018 0.177402 1.08786 0.965995 -2.94544 -4.8742 -0.29131 0.262108 
2.15361 5.66734 3.39241 3.56064 0.262302 3.93038 0.919046 1.02285 -1.12911 54.8539 0.65274 -0.670747 
5.57988 3.33186 2.86786 3.58643 2.47665 0.628889 0.649714 1.03753 3.6999 -0.106545 -1.5945 1.19369 
4.3888 2.64847 3.9177 3.27582 1.13246 0.510001 1.295 0.853012 0.624795 -4.76939 -0.249959 -1.01257 
5.19695 2.81493 3.6107 3.37235 1.82878 0.465208 0.980574 0.904853 1.81077 -0.52848 0.379796 -1.13022 
2.42308 3.0593 3.30023 3.57934 0.334935 0.536836 0.801231 1.15285 -0.803136 -0.2972 -0.112648 142.778 
3.6968 2.87888 2.23152 3.60051 0.77514 0.473958 0.372585 1.06749 0.12429 -0.421552 -12.3889 -0.103565 
3.17373 3.07491 3.37522 3.34582 0.57048 0.540217 0.752677 0.994632 -0.207922 -0.281918 -0.309724 1.28509 
1.6702 3.72794 3.25195 3.38014 0.143916 0.814268 0.860264 0.983249 -2.2327 0.16024 -4.73894 3.57996 
1.44414 2.55387 3.53376 3.71213 0.093024 0.419012 0.900096 1.10815 -3.48992 -1.43846 -0.175623 -0.390866 
1.35922 1.46164 2.87274 3.55478 0.0745547 0.0968719 0.556049 0.995291 -4.35512 -3.3504 -1.17821 -0.340164 
5.714 3.73643 3.90951 3.61237 2.86121 0.797209 1.45904 1.07063 5.50489 0.1526 3.00441 2.0854 
3.34632 4.0647 3.07982 3.41906 0.633491 1.13557 1.03237 1.00411 -0.09686 0.670937 0.496492 1.33392 
2.21036 3.78992 3.74521 3.66068 0.277168 1.21405 1.09111 1.1091 -1.05109 0.762767 0.465955 1.48644 
4.62701 1.86711 3.72682 3.65568 1.29245 0.209213 1.123 1.10682 0.856265 -11.0128 0.503012 -2.64042 
5.63707 4.93218 3.56629 3.56409 2.62299 1.6279 1.00093 0.97207 4.30902 1.52911 -2.77243 -0.0386578 
5.70524 4.67215 4.15464 3.63326 2.83104 1.71088 1.13443 0.996047 5.33762 2.26845 0.706122 -2.0645 
3.36004 4.99513 3.90202 3.76309 0.638676 2.1391 1.13234 1.15701 -0.0881643 4.38364 -0.0586883 -1.58993 
1.18117 4.51974 3.4197 3.73246 0.0369069 1.83688 0.991311 1.17755 -8.74683 3.32469 1.43233 2.60311 
3.49635 1.40235 3.77293 3.7518 0.691688 0.0842732 1.28949 1.24854 -0.00229418 -4.30657 1.39973 2.44205 
1.27917 2.33183 4.04379 3.69664 0.0574539 0.359514 1.27384 1.12582 -5.64236 -3.91563 1.99734 -0.139926 
2.58651 2.78632 3.74026 3.539 0.381702 0.468092 1.78483 0.985521 -0.646575 -0.631321 427.165 -0.820806 
1.08979 5.39815 3.15673 3.495 0.0181213 2.50863 0.773404 0.948607 -17.7063 5.6561 -0.484275 -0.812612 
1.46907 2.95979 4.04054 3.47916 0.0985109 0.632005 1.79109 0.949375 -3.29417 -1.26197 13.8119 0.404911 
4.35353 5.56079 3.52016 3.49281 1.1108 2.43819 1.06172 0.995111 0.594394 3.57479 -0.1871 -0.191675 
3.50421 5.39482 3.72765 3.60834 0.694832 2.1798 1.44964 1.07429 0.00264485 2.88536 7.46837 2.54071 
1.67413 2.70797 3.18622 3.49096 0.144825 0.506216 0.709103 1.00587 -2.21799 -1.86076 -0.527563 0.713908 
4.51592 2.06938 3.15893 3.47485 1.21464 0.240706 0.777024 0.985382 0.741938 -1.25991 -0.567383 1.05688 
1.76102 3.84512 3.55862 3.57064 0.165115 2.09863 0.869517 1.10235 -1.92947 7.98725 0.150832 22.2527 
1.47394 3.78519 3.23903 3.38565 0.0995852 0.815189 0.699087 0.828952 -3.2583 0.181797 -0.422287 -1.71991 
5.77519 1.7139 4.13202 3.51387 3.10193 0.156784 1.5787 0.964489 7.03233 -2.61957 4.72275 -31.8822 
4.44658 2.95092 3.18174 3.54022 1.16898 0.54637 0.770432 1.17029 0.67646 -0.562307 -0.335696 16.7049 
2.66111 2.91342 3.73919 3.43495 0.403801 0.593564 1.13143 0.877678 -0.582011 -1.15902 2.60739 -0.759153 
4.14326 3.02127 4.23252 3.76946 0.990618 0.603643 1.30461 1.17963 0.427724 -0.62226 1.2885 1.01079 
4.6505 2.45174 3.528 3.41484 1.30971 0.411301 0.970918 0.943091 0.882179 -4.24341 -1.13098 -0.237916 
5.22177 3.9616 3.48205 3.47727 1.86018 0.900845 0.976691 0.985834 1.87945 0.302276 -0.541882 0.915739 
5.59887 3.90576 3.37297 3.39548 2.52291 0.876834 0.769519 0.833761 3.88331 0.267032 -0.0922954 -0.907609 
3.77868 4.22777 3.07447 3.48857 0.811337 1.45208 0.759601 1.07614 0.176912 1.55704 -2.23193 1.3041 
5.97904 3.87826 3.11483 3.70598 5.47439 1.00089 0.789962 1.18144 75.9143 0.406731 -0.113126 2.69735 
4.83393 1.78609 3.38298 3.37825 1.4558 0.171755 0.819899 0.914031 1.11145 -1.94265 -0.231506 -0.14177 
2.31985 3.15035 3.22864 3.49404 0.306485 0.883523 0.862879 0.991567 -0.915862 -3.40441 -1.47842 0.126109 
3.85165 4.64151 2.93251 3.33174 0.844739 1.36962 0.678093 0.918798 0.224617 1.0323 -2.12357 -3.62231 
1.52858 2.6581 3.6932 3.83288 0.111732 0.464732 1.02363 1.20118 -2.89945 -1.38596 0.442323 -7.30639 
1.19629 3.39933 3.7515 3.50362 0.04005 0.690325 0.870867 1.00167 -8.06688 -0.0770418 0.208842 -0.281256 
2.52511 3.85153 3.56515 3.54774 0.363875 1.06923 1.2059 1.0353 -0.702707 0.502437 0.613869 1.11092 
5.57164 3.89961 3.28801 3.33215 2.45724 1.16815 0.77869 0.939471 3.62532 0.714087 0.230451 -2.31357 
1.54867 3.45591 3.82026 3.54374 0.116235 1.1724 1.38342 1.04223 -2.78491 -0.31511 -3.61715 -0.214171 
1.11706 3.75599 4.21733 3.85267 0.0236912 1.64562 1.47996 1.23526 -13.571 2.61741 2.79218 0.900424 
2.07038 4.38776 3.11667 3.56129 0.240895 1.5553 0.727442 0.989699 -1.25565 1.87469 -0.465869 0.175374 
3.19517 3.5397 3.87344 3.27402 0.578094 0.730106 1.1144 0.819851 -0.193909 0.0275669 -0.0411961 -0.296173 
1.08986 4.45707 3.58018 3.33838 0.0181346 1.71393 0.841833 0.932292 -17.6934 2.61731 0.116804 -16.2859 
4.15383 2.90122 3.38519 3.32004 0.996323 0.699891 0.935703 0.840175 0.435596 -16.2373 -2.31069 -6.3445 
3.97784 1.61891 3.01463 3.58758 0.90527 0.132167 0.576754 1.02425 0.309592 -2.44755 -0.695577 -0.495232 
2.82325 3.6711 2.79069 3.77031 0.453579 0.86072 0.464801 1.16446 -0.452841 0.162382 -17.895 1.21093 
5.50839 1.98201 4.18324 3.67316 2.31951 0.221351 1.24723 1.02404 3.13379 -1.56822 0.961974 -0.191526 
2.97996 2.70004 3.40363 3.46948 0.504169 0.512616 0.936855 0.994887 -0.338896 -2.31066 -0.987743 0.359934 
4.31298 4.05099 3.59131 3.65232 1.08648 1.23758 0.854483 1.10271 0.560425 0.906072 0.00864791 0.108463 
4.15324 3.70763 3.60068 3.42248 0.996003 0.779931 1.09848 0.95928 0.435155 0.131246 0.621779 0.22565 
5.27846 2.51905 3.31785 3.44819 1.9358 0.46272 0.845043 0.954129 2.05252 -23.8923 0.712976 -5.17189 
1.92435 5.47357 3.70446 3.69801 0.204408 2.27674 1.20285 1.09303 -1.52371 3.07136 -2.17164 -0.495704 
5.60204 2.28201 3.75006 3.34549 2.53084 0.324512 1.3212 0.866084 3.91557 -2.00597 -2.22253 -0.41851 
5.1789 3.539 2.99076 3.42543 1.80655 0.830448 0.707391 0.985615 1.76321 0.0432658 -1.92186 1.32502 
1.88097 3.75496 3.50009 3.46705 0.193821 0.870282 1.02454 0.963114 -1.61818 0.213483 -17.2464 -0.240999 
3.17629 4.64416 3.11504 3.57201 0.571386 1.33263 0.762843 1.03714 -0.206246 0.938936 -0.0527311 18.4047 
3.48986 4.67106 3.20651 3.59425 0.689101 1.37138 0.635061 1.06354 -0.00636896 1.01729 -0.504332 1.34746 
1.32101 3.47558 3.23715 3.59364 0.0663564 0.774716 0.771837 1.0842 -4.89047 -0.0241428 0.0112453 3.94629 
3.54051 3.63852 3.57677 3.5318 0.709484 0.888445 0.794587 0.993822 0.0254586 0.157918 -0.0428485 -0.724101 
5.41783 1.47917 3.66296 3.62037 2.15043 0.105794 0.875154 1.11609 2.61079 -31.4974 0.0394196 0.612041 
2.07144 4.8884 3.4382 3.78237 0.241164 1.73507 1.08718 1.18837 -1.25395 2.02355 -84.5868 2.70589 
3.88556 4.46149 2.90888 3.5417 0.860647 1.80555 0.617457 0.919584 0.247107 3.21121 -1.18492 0.239147 
4.60632 2.01937 3.42035 3.49943 1.27749 0.229793 0.917379 0.93695 0.833984 -1.43097 -0.257713 15.0871 
1.52532 2.94502 3.34568 3.60776 0.111002 0.714168 1.1222 1.14097 -2.91886 -6.25258 -0.518924 21.2086 
1.42176 3.60841 4.09962 3.62144 0.0881236 0.771234 1.27779 0.975886 -3.68483 0.0794138 1.01028 -0.291643 
2.33665 3.45706 2.74348 3.54989 0.31106 1.21137 0.487388 0.982494 -0.896637 -0.367896 -2.51161 0.748523 
1.67965 2.74712 3.02289 3.59892 0.146101 0.545245 0.653736 1.02831 -2.19762 -2.66747 -2.29075 0.366785 
1.67236 2.11454 3.34349 3.53651 0.144416 0.262339 0.787005 0.954249 -2.22457 -1.64088 -0.196537 -2.28468 
3.79362 3.72844 3.876 3.49681 0.818087 0.915124 1.54695 1.03635 0.186612 0.239933 1.69333 -1.31124 
5.66554 4.39764 3.31366 3.49275 2.70468 1.45817 0.766143 0.974349 4.68835 1.47293 -0.570499 -0.514391 
5.53051 3.51687 2.90591 3.54868 2.36555 0.852135 0.626889 1.02888 3.29108 0.021805 -4.59595 0.914337 
1.39989 5.89752 3.34392 3.35199 0.0833582 4.19161 1.12087 0.97471 -3.89584 28.509 1.32268 0.563287 
1.58824 5.20185 4.10938 3.28207 0.125164 1.83835 1.15238 0.920835 -2.58127 1.83777 0.890201 -7.86243 
3.44594 4.91167 2.75845 3.52484 0.671753 1.55344 0.735647 1.09352 -0.0339804 1.31185 -14.2356 2.18563 
1.37093 5.3665 3.205 3.4661 0.0770828 2.28734 0.746637 0.882812 -4.21268 3.77618 -0.747355 -0.0596595 
3.75913 4.28622 2.86195 3.03273 0.802573 1.30918 0.5164 0.675693 0.164269 1.05366 -1.64901 -3.50874 
4.21162 3.36624 3.82074 3.75415 1.02813 0.722765 1.32261 1.17314 0.479513 -0.131991 1.30466 -1.59813 
1.0814 3.005 4.5472 3.33922 0.0164145 0.607045 1.69624 0.906975 -19.5345 -0.709521 5.78225 0.367057 
3.19844 3.66709 4.09105 3.55675 0.579263 0.807728 1.24525 1.0191 -0.191774 0.12806 1.05701 0.316834 
2.77529 2.83636 3.03851 3.47139 0.438596 0.512465 0.691678 0.922024 -0.489667 -0.772765 -4.21295 -0.500662 
3.33531 3.46952 3.19379 3.59632 0.629348 0.735402 0.906266 1.02814 -0.103852 -0.0251635 -3.06054 0.411373 
3.64577 3.98558 2.86702 3.43421 0.753224 1.77936 0.514947 1.04098 0.0918472 3.71462 -0.671664 1.98325 
1.32901 3.73453 2.92042 3.42989 0.0680665 0.822692 0.590811 0.927231 -4.76831 0.16861 -0.553277 -0.410767 
1.54953 3.06349 3.54835 3.0491 0.116429 0.567364 1.03493 0.748557 -2.78017 -0.365756 0.965425 -0.391529 
2.75279 4.8265 3.34049 3.4876 0.431642 1.45742 0.812397 1.004 -0.507319 1.12237 -0.100307 -0.0527189 
1.74654 4.11702 3.47179 3.55332 0.161705 1.79002 0.827666 0.969876 -1.9732 3.65875 -7.97196 5.1479 
2.63032 3.80172 3.6681 3.56594 0.394619 1.19407 1.11702 1.06612 -0.608214 0.723964 0.859136 1.78024 
1.17162 3.96181 4.42716 3.28809 0.0349266 0.903436 1.65661 0.873172 -9.2378 0.305113 2.51512 -18.0599 
3.17553 4.99252 3.83224 3.36998 0.571117 1.60284 1.10354 0.849527 -0.206742 1.36555 0.645728 -0.355928 
2.43968 4.76976 3.71742 3.42159 0.339589 1.54421 1.02945 1.00934 -0.786113 1.44042 0.449306 1.11647 
5.66725 3.93547 3.23296 3.65606 2.70982 1.9912 0.699181 1.12166 4.7132 6.14015 -0.166359 0.169918 
2.14498 4.89661 3.12997 3.66383 0.260061 1.51112 0.757261 1.26551 -1.14152 1.20376 -1.97571 3.6768 
2.00148 2.77313 3.59042 3.57266 0.223514 0.592177 0.930362 1.15215 -1.37369 -6.85207 -0.213463 -1.30687 
